Data;Endereco;Moeda;Quantidade;Valor $;Valor do Ativo $
08/22/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;14,09254778;11,03009622;0,78
08/23/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;14,09254778;11,56282271;0,82
08/24/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;13,30165963;10,834388;0,81
08/25/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;13,30165963;10,91427776;0,82
08/26/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,80981548;10,40415776;0,81
08/27/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;8,278544659;6,621395261;0,80
08/28/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;8,076256577;6,653486684;0,82
08/29/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;7,416656266;5,970259961;0,80
08/30/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;7,320137233;5,836909066;0,80
08/31/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;16,90722143;14,08630226;0,83
09/01/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;16,70401056;13,97576122;0,84
09/02/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;15,93913996;14,26830368;0,90
09/03/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;15,91333359;13,90947889;0,87
09/04/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;15,86152518;13,92170823;0,88
09/05/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;15,82989422;13,85242383;0,88
09/06/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;14,7904967;13,05370783;0,88
09/07/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;13,05489124;10,63435774;0,81
09/08/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,35123179;10,35973152;0,84
09/09/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;9,854467731;8,734625727;0,89
09/10/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;9,715454985;8,561550397;0,88
09/11/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;8,542886795;7,626012927;0,89
09/12/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;7,614825929;7,079343755;0,93
09/13/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;6,564848576;5,61521697;0,86
09/14/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;6,006449381;5,112455461;0,85
09/15/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;21,54738726;18,00900461;0,84
09/16/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;20,14265911;16,16228839;0,80
09/17/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;18,9738746;15,56049354;0,82
09/18/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;18,50730545;15,19416464;0,82
09/19/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;14,55424274;11,17343769;0,77
09/20/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;14,192478;10,61296474;0,75
09/21/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;13,57174703;10,00331401;0,74
09/22/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;9,781805373;7,175257477;0,73
09/23/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;9,036493345;6,617162018;0,73
09/24/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;8,080148395;6,226416911;0,77
09/25/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;7,921402231;5,922713627;0,75
09/26/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;7,217222328;5,464945702;0,76
09/28/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;5,588609616;4,142003606;0,74
09/29/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;4,770779169;3,564230034;0,75
09/30/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;2,69444686;2,113769312;0,78
10/01/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;2,094504251;1,608432649;0,77
10/02/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;1,951566518;1,494406206;0,77
10/03/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;26,00952175;20,36888879;0,78
10/04/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;25,79423141;21,5508482;0,84
10/05/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;25,27542426;20,97703506;0,83
10/06/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;24,13632296;20,35225438;0,84
10/07/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;22,64625747;18,94502109;0,84
10/08/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;22,4554596;18,28581758;0,81
10/09/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;22,10062528;18,17164242;0,82
10/10/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;21,92959099;18,21199901;0,83
10/11/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;21,16648493;16,79670645;0,79
10/12/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;21,00221778;16,58933679;0,79
10/13/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;16,61525488;12,33897011;0,74
10/14/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;15,52833978;12,47411721;0,80
10/15/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;14,72751902;11,76021848;0,80
10/16/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;13,98575922;11,14130754;0,80
10/17/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;13,78299586;11,47552939;0,83
10/18/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;10,31535602;8,754302252;0,85
10/19/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;6,98658923;6,06237526;0,87
10/20/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;4,571753524;3,850115946;0,84
10/21/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;3,317234239;2,64491379;0,80
10/22/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;2,272106227;1,882380934;0,83
10/23/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;1,385498733;1,15103771;0,83
10/24/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;22,74934008;20,10300034;0,88
10/25/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;21,08755803;19,03143677;0,90
10/26/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;14,69164543;14,02787689;0,95
10/27/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;10,76611433;9,936714416;0,92
10/28/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;8,639760067;8,007528344;0,93
10/29/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;6,893901529;6,420573144;0,93
10/30/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;5,83998831;5,333591244;0,91
10/31/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;5,568264335;5,047147181;0,91
11/01/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;5,17393345;4,556895321;0,88
11/02/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;4,8829845;4,174517162;0,85
11/03/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;2,769394903;2,632296008;0,95
11/04/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;35,34423623;40,51301268;1,15
11/05/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;33,70781798;40,16313478;1,19
11/06/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;31,19948019;36,41300693;1,17
11/07/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;28,25310723;34,66297442;1,23
11/08/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;23,27703817;26,0095064;1,12
11/09/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;3,229631807;3,065027163;0,95
11/10/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;15,7887789;17,16679195;1,09
11/11/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;10,00462818;10,24588979;1,02
11/12/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;9,014596928;8,645809767;0,96
11/13/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;8,6022569;7,75441846;0,90
11/14/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;3,462770771;3,194644967;0,92
11/15/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;2,975992648;2,815556885;0,95
11/16/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;2,12194379;1,895581192;0,89
11/17/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;1,260233943;1,098303963;0,87
11/18/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;45,5725817;40,18877362;0,88
11/19/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;45,4440061;38,89266185;0,86
11/20/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;45,11581044;37,72489326;0,84
11/21/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;44,79299698;36,27422002;0,81
11/22/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;44,0655288;37,25365903;0,85
11/23/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;43,4194779;37,05018785;0,85
11/24/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;43,31011525;36,65005897;0,85
11/25/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;43,033264;36,00520042;0,84
11/26/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;42,92055398;37,00219587;0,86
11/27/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;42,72062669;36,47696438;0,85
11/28/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;42,72062669;35,02766712;0,82
11/29/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;42,18088643;34,88696755;0,83
11/30/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;41,4732965;35,9394316;0,87
12/01/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;41,32141425;38,44333643;0,93
12/02/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;40,4328203;36,92256414;0,91
12/03/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;40,38371251;37,20817966;0,92
12/04/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;40,02412528;36,32497555;0,91
12/05/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;39,77899722;36,77110834;0,92
12/06/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;39,70250702;35,96900237;0,91
12/07/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;38,97852349;34,50659545;0,89
12/08/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;38,97852349;35,17117927;0,90
12/09/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;38,57345108;35,4662053;0,92
12/10/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;38,57345108;35,04490607;0,91
12/11/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;38,54913784;34,90867291;0,91
12/12/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;38,46524527;33,84637708;0,88
12/13/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;37,85097099;35,22623326;0,93
12/14/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;37,6831671;34,89118357;0,93
12/15/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;35,8695376;31,79658747;0,89
12/16/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;35,71031912;30,52814474;0,85
12/17/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;34,81077541;27,91963431;0,80
12/18/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;34,63514337;27,91464406;0,81
12/19/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;29,63257575;23,39248868;0,79
12/20/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;28,13874656;22,51119422;0,80
12/21/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;27,65481359;21,84254611;0,79
12/22/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;27,60366338;21,45124847;0,78
12/23/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;26,31481461;20,87333198;0,79
12/24/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;26,24422972;20,87085491;0,80
12/25/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;25,91579864;20,47581335;0,79
12/26/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;25,85660029;20,64390967;0,80
12/27/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;25,42951014;20,43256054;0,80
12/28/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;25,2976931;19,94594083;0,79
12/29/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;25,27216194;19,74925948;0,78
12/30/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;25,27216194;18,91714828;0,75
12/31/2022;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;25,23540179;19,34672078;0,77
01/01/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;25,19415547;18,9874493;0,75
01/02/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;25,19415547;19,58719617;0,78
01/03/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;25,14502773;19,5235299;0,78
01/04/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;24,34406555;19,50215263;0,80
01/05/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;23,4761842;18,45446406;0,79
01/06/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;23,28168457;18,05096521;0,78
01/07/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;23,28168457;18,68844102;0,80
01/08/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;23,23473724;18,63358546;0,80
01/09/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;22,65751817;19,50989043;0,86
01/10/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;22,60655167;19,0629973;0,84
01/11/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;22,48422094;19,21508267;0,85
01/12/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;19,9014604;17,27474625;0,87
01/13/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;19,10714774;17,23214423;0,90
01/14/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;14,48668603;14,23836975;0,98
01/15/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;13,47275999;13,18871379;0,98
01/16/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;11,34894694;11,18025619;0,99
01/17/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;11,14990511;11,29905739;1,01
01/18/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;10,93979263;11,039115;1,01
01/19/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;10,59358063;9,851638026;0,93
01/20/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;10,55753755;10,03812782;0,95
01/21/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;9,509585558;9,598775961;1,01
01/22/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;9,009780669;9,131692011;1,01
01/23/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;7,720255647;7,562963158;0,98
01/24/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;7,720255647;7,691798784;1,00
01/25/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;7,286040778;6,877527044;0,94
01/26/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;6,730874449;7,181129564;1,07
01/27/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;6,730874449;7,553925776;1,12
01/28/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;6,56017028;7,188195062;1,10
01/29/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;6,56017028;7,775153177;1,19
01/30/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;6,56017028;7,378584324;1,12
01/31/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;6,56017028;7,228238341;1,10
02/01/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;6,415729404;7,017005148;1,09
02/02/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;6,148308813;7,453047575;1,21
02/03/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;6,016265301;7,305701362;1,21
02/04/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;5,878595572;7,297388734;1,24
02/05/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;5,878595572;7,145332981;1,22
02/06/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;5,808182192;6,957940898;1,20
02/07/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;5,491227518;6,746697848;1,23
02/08/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;5,491227518;7,180779383;1,31
02/09/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;4,740446137;6,309642838;1,33
02/10/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;3,965024192;5,121970671;1,29
02/11/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;3,965024192;4,923905818;1,24
02/12/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;3,965024192;5,097649213;1,29
02/13/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;3,965024192;4,644236801;1,17
02/14/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;3,94785692;4,824371957;1,22
02/15/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;3,718673255;4,704482378;1,27
02/16/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;2,647279396;3,643053541;1,38
02/17/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;13,52505996;19,53862621;1,44
02/18/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;13,52505996;20,48974901;1,51
02/19/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;13,05575421;19,8521229;1,52
02/20/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,37511107;18,28131846;1,48
02/21/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,02796727;16,79327951;1,40
02/22/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,02796727;16,30489593;1,36
02/23/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,02796727;16,44976076;1,37
02/24/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,02796727;15,85864631;1,32
02/25/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,02796727;15,10879878;1,26
02/26/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,02130545;15,23722104;1,27
02/27/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,02130545;15,36617359;1,28
02/28/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,01214694;14,71534848;1,23
03/01/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,01214694;14,95573556;1,25
03/02/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,01214694;14,36818542;1,20
03/03/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,01214694;14,03212159;1,17
03/04/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,01214694;13,68003355;1,14
03/05/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,01214694;13,72256856;1,14
03/06/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,01214694;13,50723881;1,12
03/07/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,01214694;13,64857373;1,14
03/08/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,01214694;13,07352824;1,09
03/09/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,01214694;13,03387614;1,09
03/10/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,01214694;12,04506023;1,00
03/11/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,01214694;13,36586786;1,11
03/12/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;12,00446261;13,57093694;1,13
03/13/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;11,98975858;14,0925704;1,18
03/14/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;11,98975858;14,86426724;1,24
03/15/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;11,98975858;13,76827141;1,15
03/16/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;11,98975858;13,62398666;1,14
03/17/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;11,98975858;14,01461299;1,17
03/18/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;11,98975858;14,76185072;1,23
03/19/2023;0x10255f6CeA5A9E2485D397097bcd4C6590B3aad8;MATIC;11,98975858;14,36808307;1,20
07/25/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,94358163;9,807687038;0,82
07/26/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,94358163;8,754740882;0,73
07/27/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,94358163;9,644036083;0,81
07/28/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,70732183;10,32017981;0,88
07/29/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,70732183;11,07828743;0,95
07/30/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,70732183;11,12399282;0,95
07/31/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,70732183;11,06370011;0,95
08/01/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,53089652;10,66177825;0,92
08/02/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,53089652;10,15394604;0,88
08/03/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,53089652;10,45775057;0,91
08/04/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,53089652;10,21653575;0,89
08/05/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,29142076;10,3540183;0,92
08/06/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,21499671;10,32736337;0,92
08/07/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,1642954;10,17037167;0,91
08/08/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;11,12064893;10,44906182;0,94
08/09/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;10,54415615;9,265034025;0,88
08/10/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;8,694056525;8,058599239;0,93
08/11/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;7,364045529;7,077149679;0,96
08/12/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;7,137357368;6,530475009;0,91
08/13/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;6,507756573;6,544590475;1,01
08/14/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;6,102564049;6,1702781;1,01
08/15/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;5,912694004;5,644299085;0,95
08/16/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;5,80210909;5,452352152;0,94
08/18/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;4,750571664;4,255376824;0,90
08/19/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;4,061322159;3,176169178;0,78
08/20/2022;0x284A3e13FAD1D84f1740963A26e1Ea36e1a37c9a;MATIC;3,525423982;2,798396947;0,79
